delta,s0,s1
0.15933008250202313,0.2903240215953095,0.44965410409733264
0.15128966689886736,0.3016972759570528,0.45298694285592017
0.1294878435365352,0.3203024059661787,0.4497902495027139
0.15446334482691165,0.2982501645120986,0.4527135093390103
0.15535049808813456,0.296343639900548,0.4516941379886826
0.15055718983863686,0.2860817678813348,0.4366389577199717
0.20407081756217382,0.2621434086381391,0.46621422620031294
0.15452734124606787,0.3021187857095337,0.4566461269556016
0.1434077848859226,0.29048534631894346,0.43389313120486606
0.20629648495793862,0.2733471297749298,0.47964361473286843
0.10918928997119143,0.29708315801377927,0.4062724479849707
0.17453448479162192,0.26102749767305644,0.43556198246467837
0.12764759769380907,0.2926774501341519,0.420325047827961
0.15860797970912172,0.26444125740893576,0.4230492371180575
0.15112262941729315,0.28062844276651616,0.4317510721838093
0.15296634632486744,0.2803209907500631,0.43328733707493056
0.12745937426755355,0.27511437364779473,0.4025737479153483
0.15543525803334174,0.25708771197929103,0.4125229700126328
0.13727270863126967,0.2878392084860722,0.42511191711734186
0.16643454408680092,0.2740444458095688,0.44047898989636974
0.19601681199904197,0.24308866791263073,0.4391054799116727
0.1303244651986964,0.27434197328803356,0.40466643848672995
0.11310267218979125,0.29837923042313996,0.4114819026129312
0.19718179645287998,0.25378690770438833,0.4509687041572683
0.19817138472470436,0.2567290189688299,0.45490040369353424
0.23345701129220672,0.22925374390644862,0.46271075519865534
0.15633958658959024,0.25341272845781854,0.4097523150474088
0.19583209848143673,0.2819430222435825,0.4777751207250192
0.18775160195079388,0.26784006647704317,0.45559166842783705
0.14900904178368723,0.26477635834332985,0.4137854001270171
0.1411812850354487,0.30170870775666797,0.44288999279211666
0.0869913178120848,0.3033533617486664,0.3903446795607512
0.2260222229666735,0.271283304735711,0.4973055277023845
0.21372764964632396,0.27355954667748067,0.48728719632380463
0.1119525432471834,0.3073311422913854,0.4192836855385688
0.1915499359214266,0.26668691407026635,0.45823684999169295
0.14015846142470578,0.2937837297944312,0.43394219121913696
0.1848665987086976,0.27902792356892875,0.46389452227762634
0.15944471533826304,0.28565211871017404,0.4450968340484371
0.09336163822989263,0.30626095975377954,0.39962259798367217
0.14550612381493394,0.29946039803758917,0.4449665218525231
0.13827578309280142,0.30395501197916175,0.44223079507196317
0.13384878004996115,0.295083911281939,0.42893269133190015
0.17004791352430648,0.29981839361628376,0.46986630714059024
0.16658613950410334,0.2769779776748377,0.44356411717894106
0.1723189678042431,0.26824296927300195,0.44056193707724506
0.16425012603346073,0.29180307364828345,0.4560531996817442
0.22421932624698582,0.2532017042680458,0.4774210305150316
0.12880899174037136,0.2809004151821736,0.409709406922545
0.18991320904305548,0.26108037487527025,0.4509935839183257
0.11774662084730719,0.28890826548159765,0.40665488632890484
0.20367831163584538,0.2809129259688573,0.4845912376047027
0.17779549060546218,0.258069475165737,0.43586496577119915
0.13031679154708703,0.28288854729305457,0.4132053388401416
0.13224827337577566,0.31349655012320055,0.4457448234989762
0.19828250270788267,0.2894972757302168,0.48777977843809944
0.1356097470331154,0.27585538939506743,0.41146513642818283
0.19239567976434419,0.2856979342965713,0.4780936140609155
0.16334977701377845,0.2700126154732704,0.43336239248704883
0.17644355584020244,0.2809575015833451,0.45740105742354753
0.13486197964813462,0.2935833521961805,0.4284453318443151
0.10481653195488128,0.33150497297199183,0.4363215049268731
0.09836739089664076,0.30752784735057354,0.4058952382472143
0.17106842002999234,0.26244139953186485,0.4335098195618572
0.11669950665452544,0.2745507054981963,0.39125021215272177
0.14570162604583287,0.27159512320865997,0.41729674925449284
0.16790820373017007,0.2979275489461139,0.46583575267628397
0.07707799792582803,0.3586641579466325,0.4357421558724605
0.14096032671352948,0.2818454161369008,0.42280574285043027
0.15657710065158703,0.3120667272739974,0.46864382792558446
0.1788798900743933,0.24844070966513843,0.42732059973953174
0.1577425700894518,0.3089846909770584,0.4667272610665102
0.09065998589623253,0.30643243164321926,0.3970924175394518
0.18223544787110718,0.3180300059821896,0.5002654538532968
0.14220553716686746,0.31446507550757824,0.4566706126744457
0.1602292829963971,0.3046121425896565,0.4648414255860536
0.1415339017251594,0.2745409280968103,0.4160748298219697
0.126236895510126,0.3176987950569024,0.4439356905670284
0.154662572290791,0.2796320422215765,0.4342946145123675
0.20136616515092964,0.2721343873389376,0.4735005524898672
0.14497742440570244,0.27980038923206035,0.4247778136377628
0.17200720363811128,0.2708569262279392,0.4428641298660505
0.19230433796071073,0.2679712158407497,0.4602755538014604
0.1820361448249479,0.23688438216962016,0.41892052699456805
0.07787145016413,0.3177168112443072,0.39558826140843717
0.2098408990249715,0.2736324239829817,0.4834733230079532
0.22701936704185552,0.24652296267169918,0.4735423297135547
0.1498737755004908,0.2857318250746505,0.4356056005751413
0.1291424076634855,0.3035010677471563,0.4326434754106418
0.20771473235566001,0.2571484427241191,0.4648631750797791
0.19021203234419237,0.2725376250380646,0.462749657382257
0.13406945600474274,0.32014269254675976,0.4542121485515025
0.1634176101284549,0.2740491027974947,0.43746671292594963
0.2137873563016114,0.24466149535875076,0.45844885166036214
